CO(GT),PT08.S2(NMHC),C6H6(GT),PT08.S1(CO),PT08.S5(O3),NOx(GT),PT08.S3(NOx),NO2(GT),datetime,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
1.8,664.5,3.2024248888877196,889.25,804.5,179.8,942.75,109.0,2004-10-06 03:00:00,3,6,10,2,0,0.7071067811865476,0.7071067811865476,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,636.25,2.7526586895578395,865.25,761.0,179.8,991.5,109.0,2004-10-06 04:00:00,4,6,10,2,0,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,685.5,3.5553904760902255,916.75,804.75,179.8,932.5,109.0,2004-10-06 05:00:00,5,6,10,2,0,0.9659258262890683,0.25881904510252074,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,822.75,6.237201055298119,997.0,893.5,179.8,804.25,109.0,2004-10-06 06:00:00,6,6,10,2,0,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1408.75,24.20232826710213,1433.0,1438.75,179.8,505.75,109.0,2004-10-06 07:00:00,7,6,10,2,0,0.9659258262890683,-0.25881904510252063,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1448.5,25.77043437513818,1528.25,1755.75,179.8,472.75,109.0,2004-10-06 09:00:00,9,6,10,2,0,0.7071067811865476,-0.7071067811865475,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1185.6666666667,16.19631418334193,1347.0,1493.0,179.8,559.66666666667,109.0,2004-10-06 10:00:00,10,6,10,2,0,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1230.75,17.703472052446337,1392.0,1566.75,179.8,530.25,109.0,2004-10-06 11:00:00,11,6,10,2,0,0.258819045102521,-0.9659258262890682,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1195.25,16.511899715390346,1359.25,1376.0,179.8,542.0,109.0,2004-10-06 12:00:00,12,6,10,2,0,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1248.75,18.321126197676374,1390.5,1398.5,179.8,518.25,109.0,2004-10-06 13:00:00,13,6,10,2,0,-0.2588190451025208,-0.9659258262890683,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1136.5,14.61827524856374,1334.5,1293.25,179.8,563.0,109.0,2004-10-06 14:00:00,14,6,10,2,0,-0.4999999999999997,-0.8660254037844388,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1213.25,17.111654050501958,1402.0,1348.0,179.8,530.25,109.0,2004-10-06 15:00:00,15,6,10,2,0,-0.7071067811865471,-0.7071067811865479,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1216.25,17.212498978895304,1405.5,1314.0,179.8,542.25,109.0,2004-10-06 16:00:00,16,6,10,2,0,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1418.75,24.59286659394091,1526.5,1507.25,179.8,476.0,109.0,2004-10-06 17:00:00,17,6,10,2,0,-0.9659258262890683,-0.25881904510252063,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1475.75,26.869583499325454,1559.0,1659.5,179.8,463.0,109.0,2004-10-06 18:00:00,18,6,10,2,0,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1203.5,16.78565464967469,1335.5,1490.25,179.8,541.5,109.0,2004-10-06 21:00:00,21,6,10,2,0,-0.7071067811865477,0.7071067811865474,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1013.5,10.977346204363998,1189.25,1249.0,179.8,641.0,109.0,2004-10-06 22:00:00,22,6,10,2,0,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,1029.0,11.411592481675298,1226.0,1264.75,179.8,619.75,109.0,2004-10-06 23:00:00,23,6,10,2,0,-0.25881904510252157,0.9659258262890681,0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
1.8,972.25,9.856896793081914,1171.0,1181.0,179.8,649.75,109.0,2004-10-07 00:00:00,0,7,10,3,0,0.0,1.0,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,761.75,4.966629440466607,1001.5,954.25,179.8,814.25,109.0,2004-10-07 01:00:00,1,7,10,3,0,0.25881904510252074,0.9659258262890683,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,696.25,3.7421312216111158,950.0,875.0,179.8,894.0,109.0,2004-10-07 02:00:00,2,7,10,3,0,0.49999999999999994,0.8660254037844387,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,660.0,3.128843482458019,930.25,837.5,179.8,924.75,109.0,2004-10-07 03:00:00,3,7,10,3,0,0.7071067811865476,0.7071067811865476,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,643.0,2.857482624257634,923.75,825.0,179.8,947.5,109.0,2004-10-07 04:00:00,4,7,10,3,0,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,732.25,4.396892654309599,994.25,882.25,179.8,852.25,109.0,2004-10-07 05:00:00,5,7,10,3,0,0.9659258262890683,0.25881904510252074,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,872.75,7.369277782824489,1089.0,990.25,179.8,741.25,109.0,2004-10-07 06:00:00,6,7,10,3,0,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,1279.75,19.405953728009944,1468.0,1423.0,179.8,517.75,109.0,2004-10-07 07:00:00,7,7,10,3,0,0.9659258262890683,-0.25881904510252063,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,1357.25,22.233453430183012,1479.25,1581.0,179.8,490.5,109.0,2004-10-07 09:00:00,9,7,10,3,0,0.7071067811865476,-0.7071067811865475,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,1255.0,18.53769854084285,1425.0,1500.0,179.8,516.0,109.0,2004-10-07 10:00:00,10,7,10,3,0,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,1116.25,13.988477707942032,1279.25,1267.5,179.8,586.75,109.0,2004-10-07 11:00:00,11,7,10,3,0,0.258819045102521,-0.9659258262890682,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,1164.75,15.51655519582782,1319.25,1230.25,179.8,570.5,109.0,2004-10-07 12:00:00,12,7,10,3,0,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,1171.75,15.742660479633654,1329.0,1204.0,179.8,561.25,109.0,2004-10-07 13:00:00,13,7,10,3,0,-0.2588190451025208,-0.9659258262890683,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,1171.75,15.742660479633654,1326.75,1204.75,179.8,566.0,109.0,2004-10-07 14:00:00,14,7,10,3,0,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.8,1074.75,12.734935178249007,1281.75,1103.25,179.8,604.5,109.0,2004-10-07 15:00:00,15,7,10,3,0,-0.7071067811865471,-0.7071067811865479,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
2.9,1157.25,15.275848754621206,1341.5,1194.75,267.0,571.75,87.0,2004-10-07 16:00:00,16,7,10,3,0,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
2.8,1194.25,16.47884777047315,1331.25,1477.0,326.0,558.75,92.0,2004-10-07 21:00:00,21,7,10,3,0,-0.7071067811865477,0.7071067811865474,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.7,1016.0,11.046899828729593,1182.0,1210.0,209.0,657.5,73.0,2004-10-07 22:00:00,22,7,10,3,0,-0.5000000000000004,0.8660254037844384,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.7,1008.25,10.831893714400094,1161.5,1159.75,183.0,658.0,60.0,2004-10-07 23:00:00,23,7,10,3,0,-0.25881904510252157,0.9659258262890681,0.9884683243281114,0.1514277775045767,-0.8660254037844386,0.5000000000000001
1.7,964.0,9.638999814518419,1147.0,1115.75,165.0,668.0,60.0,2004-10-08 00:00:00,0,8,10,4,0,0.0,1.0,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
1.2,836.25,6.534918634306473,1039.75,974.25,111.0,762.25,53.0,2004-10-08 01:00:00,1,8,10,4,0,0.25881904510252074,0.9659258262890683,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
0.7,687.5,3.5898241376804827,919.5,820.25,67.0,920.25,47.0,2004-10-08 02:00:00,2,8,10,4,0,0.49999999999999994,0.8660254037844387,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
0.7,669.5,3.2850356545164328,931.25,791.5,179.8,931.25,109.0,2004-10-08 03:00:00,3,8,10,4,0,0.7071067811865476,0.7071067811865476,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
0.8,731.25,4.378099661241634,954.25,838.5,88.0,864.5,43.0,2004-10-08 04:00:00,4,8,10,4,0,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
0.9,789.75,5.534533486623454,980.75,898.25,147.0,817.25,47.0,2004-10-08 05:00:00,5,8,10,4,0,0.9659258262890683,0.25881904510252074,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
1.7,1008.75,10.845710686462045,1147.0,1095.5,279.0,653.0,50.0,2004-10-08 06:00:00,6,8,10,4,0,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
3.7,1323.0,20.963678372233215,1467.5,1641.25,530.0,496.25,105.0,2004-10-08 11:00:00,11,8,10,4,0,0.258819045102521,-0.9659258262890682,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
3.3,1284.75,19.583412719167836,1412.5,1505.0,412.0,518.25,101.0,2004-10-08 12:00:00,12,8,10,4,0,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
3.6,1330.75,21.248211015776175,1399.75,1464.5,366.0,520.25,100.0,2004-10-08 13:00:00,13,8,10,4,0,-0.2588190451025208,-0.9659258262890683,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
3.2,1238.25,17.95973037295499,1361.25,1367.75,344.0,547.5,98.0,2004-10-08 14:00:00,14,8,10,4,0,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
3.5,1310.75,20.517273193429688,1388.75,1748.0,339.0,525.25,98.0,2004-10-08 15:00:00,15,8,10,4,0,-0.7071067811865471,-0.7071067811865479,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
2.4,1167.0,15.58907979445943,1304.75,1301.25,297.0,586.0,98.0,2004-10-08 16:00:00,16,8,10,4,0,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
2.9,1275.0,19.238006003954073,1353.75,1338.25,294.0,542.75,90.0,2004-10-08 17:00:00,17,8,10,4,0,-0.9659258262890683,-0.25881904510252063,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
2.3,1295.75,19.976243789903904,1352.25,1336.5,211.0,533.75,84.0,2004-10-08 18:00:00,18,8,10,4,0,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
3.1,1327.0,21.11032972732463,1472.25,1516.25,323.0,497.0,101.0,2004-10-08 19:00:00,19,8,10,4,0,-0.9659258262890684,0.2588190451025203,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
2.9,1256.0,18.572450768419948,1411.5,1434.5,333.0,525.25,98.0,2004-10-08 20:00:00,20,8,10,4,0,-0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
1.5,1060.75,12.323413544360884,1221.0,1178.25,163.0,619.25,76.0,2004-10-08 21:00:00,21,8,10,4,0,-0.7071067811865477,0.7071067811865474,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
1.5,990.0,10.332725294089727,1230.25,1111.25,151.0,652.25,71.0,2004-10-08 22:00:00,22,8,10,4,0,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
1.7,960.75,9.553732323725697,1247.0,1111.75,167.0,665.5,71.0,2004-10-08 23:00:00,23,8,10,4,0,-0.25881904510252157,0.9659258262890681,0.9987165071710528,-0.05064916883871264,-0.8660254037844386,0.5000000000000001
1.6,974.5,9.916683333608571,1217.0,1109.25,174.0,664.75,66.0,2004-10-09 00:00:00,0,9,10,5,1,0.0,1.0,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
1.3,922.5,8.574603232050288,1157.5,1071.75,142.0,673.25,62.0,2004-10-09 01:00:00,1,9,10,5,1,0.25881904510252074,0.9659258262890683,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
1.4,871.0,7.328301641297553,1149.6666666667,1029.6666666667,155.0,696.66666666667,58.0,2004-10-09 02:00:00,2,9,10,5,1,0.49999999999999994,0.8660254037844387,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
0.9,785.25,5.4414989794590465,1061.25,934.5,179.8,766.0,109.0,2004-10-09 03:00:00,3,9,10,5,1,0.7071067811865476,0.7071067811865476,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
0.9,770.0,5.131232180692032,1062.0,921.5,96.0,779.75,48.0,2004-10-09 04:00:00,4,9,10,5,1,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
1.3,889.75,7.772386848630005,1156.75,1054.25,154.0,680.75,53.0,2004-10-09 05:00:00,5,9,10,5,1,0.9659258262890683,0.25881904510252074,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
1.3,906.75,8.184612613324596,1166.5,1081.75,211.0,681.25,55.0,2004-10-09 06:00:00,6,9,10,5,1,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
2.9,1229.0,17.64390447527079,1402.75,1365.0,381.0,523.0,63.0,2004-10-09 07:00:00,7,9,10,5,1,0.9659258262890683,-0.25881904510252063,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
3.2,1298.25,20.065987126987594,1453.0,1496.5,470.0,489.25,69.0,2004-10-09 08:00:00,8,9,10,5,1,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
3.4,1259.5,18.69430200789783,1454.75,1539.75,464.0,501.5,84.0,2004-10-09 09:00:00,9,9,10,5,1,0.7071067811865476,-0.7071067811865475,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
3.6,1282.0,19.48572504621618,1512.0,1553.75,450.0,498.25,95.0,2004-10-09 10:00:00,10,9,10,5,1,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
2.3,1082.0,12.950305786410745,1331.25,1251.75,274.0,588.0,80.0,2004-10-09 11:00:00,11,9,10,5,1,0.258819045102521,-0.9659258262890682,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
3.1,1246.0,18.226178291697384,1472.25,1454.75,306.0,511.5,87.0,2004-10-09 12:00:00,12,9,10,5,1,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
3.3,1187.0,16.24006619645548,1430.25,1339.25,308.0,538.75,94.0,2004-10-09 13:00:00,13,9,10,5,1,-0.2588190451025208,-0.9659258262890683,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
1.9,1016.0,11.046899828729593,1264.0,1061.5,186.0,624.0,76.0,2004-10-09 14:00:00,14,9,10,5,1,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
2.6,1176.5,15.896882599847913,1377.5,1266.0,238.0,548.25,92.0,2004-10-09 15:00:00,15,9,10,5,1,-0.7071067811865471,-0.7071067811865479,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
2.7,1122.5,14.181597642991733,1376.5,1223.0,249.0,578.0,94.0,2004-10-09 16:00:00,16,9,10,5,1,-0.8660254037844385,-0.5000000000000004,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
3.7,1293.0,19.87772427009832,1526.75,1469.0,378.0,501.5,110.0,2004-10-09 17:00:00,17,9,10,5,1,-0.9659258262890683,-0.25881904510252063,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
3.8,1342.5,21.682714305668316,1572.5,1553.25,386.0,469.75,109.0,2004-10-09 18:00:00,18,9,10,5,1,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
3.5,1217.5,17.254592240067023,1455.0,1387.25,394.0,535.0,107.0,2004-10-09 20:00:00,20,9,10,5,1,-0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
2.2,1022.0,11.21459198410163,1241.5,1138.5,266.0,629.75,83.0,2004-10-09 21:00:00,21,9,10,5,1,-0.7071067811865477,0.7071067811865474,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
1.5,935.0,8.889611855025933,1181.0,960.25,158.0,701.25,62.0,2004-10-09 22:00:00,22,9,10,5,1,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
3.4,1155.0,15.203949872907685,1467.75,1292.75,319.0,565.0,89.0,2004-10-09 23:00:00,23,9,10,5,1,-0.25881904510252157,0.9659258262890681,0.9680771188662043,-0.2506525322587204,-0.8660254037844386,0.5000000000000001
3.7,1216.75,17.229331023414908,1520.25,1356.75,409.0,551.5,103.0,2004-10-10 00:00:00,0,10,10,6,1,0.0,1.0,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
2.0,1045.75,11.888908849711504,1202.75,1102.75,223.0,621.25,74.0,2004-10-10 01:00:00,1,10,10,6,1,0.25881904510252074,0.9659258262890683,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.4,902.75,8.086801830707312,1095.5,856.5,107.0,731.75,52.0,2004-10-10 02:00:00,2,10,10,6,1,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.1,758.5,4.902415029941832,990.75,657.5,179.8,844.5,109.0,2004-10-10 03:00:00,3,10,10,6,1,0.7071067811865476,0.7071067811865476,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.8,685.75,3.559686944640014,940.75,548.5,50.0,941.75,38.0,2004-10-10 04:00:00,4,10,10,6,1,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
0.7,694.5,3.7114540974653196,952.25,626.5,56.0,910.25,39.0,2004-10-10 05:00:00,5,10,10,6,1,0.9659258262890683,0.25881904510252074,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.2,825.25,6.29188712636252,1081.5,930.0,163.0,752.75,59.0,2004-10-10 06:00:00,6,10,10,6,1,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.3,885.5,7.670752132572825,1094.75,1000.5,187.0,705.0,56.0,2004-10-10 07:00:00,7,10,10,6,1,0.9659258262890683,-0.25881904510252063,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.1,826.25,6.313818518864275,1048.75,916.75,150.0,764.75,51.0,2004-10-10 08:00:00,8,10,10,6,1,0.8660254037844387,-0.4999999999999998,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.0,794.5,5.633465103186379,1054.75,833.5,103.0,806.5,51.0,2004-10-10 09:00:00,9,10,10,6,1,0.7071067811865476,-0.7071067811865475,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.2,766.5,5.061121320382599,1074.0,795.5,143.0,814.25,58.0,2004-10-10 10:00:00,10,10,10,6,1,0.49999999999999994,-0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.9,941.0,9.042534011144204,1229.25,1040.0,220.0,680.25,68.0,2004-10-10 11:00:00,11,10,10,6,1,0.258819045102521,-0.9659258262890682,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
2.3,952.25,9.332254224116117,1228.0,1109.5,301.0,668.25,81.0,2004-10-10 12:00:00,12,10,10,6,1,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.6,807.25,5.902703204378455,1107.25,835.5,214.0,767.75,73.0,2004-10-10 13:00:00,13,10,10,6,1,-0.2588190451025208,-0.9659258262890683,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.3,731.5,4.382794692041042,1030.75,704.25,162.0,872.0,69.0,2004-10-10 14:00:00,14,10,10,6,1,-0.4999999999999997,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.8,804.25,5.8388712751462535,1154.75,773.25,232.0,815.25,81.0,2004-10-10 15:00:00,15,10,10,6,1,-0.7071067811865471,-0.7071067811865479,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.7,840.75,6.635470454500727,1130.75,810.5,254.0,783.75,82.0,2004-10-10 16:00:00,16,10,10,6,1,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.8,889.75,7.772386848630005,1143.0,848.25,224.0,744.25,71.0,2004-10-10 17:00:00,17,10,10,6,1,-0.9659258262890683,-0.25881904510252063,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
2.0,914.75,8.381735969623461,1145.25,891.5,247.0,732.5,81.0,2004-10-10 18:00:00,18,10,10,6,1,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
2.2,909.75,8.25829945796103,1168.5,992.25,334.0,725.5,87.0,2004-10-10 19:00:00,19,10,10,6,1,-0.9659258262890684,0.2588190451025203,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.6,905.25,8.14787482420468,1104.75,950.25,239.0,733.75,72.0,2004-10-10 20:00:00,20,10,10,6,1,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.3,816.5,6.101377435130518,1049.25,881.75,168.0,806.0,63.0,2004-10-10 21:00:00,21,10,10,6,1,-0.7071067811865477,0.7071067811865474,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.5,844.0,6.70849793298091,1068.5,882.5,185.0,767.0,63.0,2004-10-10 22:00:00,22,10,10,6,1,-0.5000000000000004,0.8660254037844384,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.5,838.25,6.579527516625024,1073.25,892.0,178.0,768.25,63.0,2004-10-10 23:00:00,23,10,10,6,1,-0.25881904510252157,0.9659258262890681,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001
1.3,816.75,6.106785889853505,1038.75,836.25,132.0,799.0,55.0,2004-10-11 00:00:00,0,11,10,0,0,0.0,1.0,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
1.4,811.0,5.982908820688995,1020.75,836.75,135.0,793.5,52.0,2004-10-11 01:00:00,1,11,10,0,0,0.25881904510252074,0.9659258262890683,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
0.5,535.5,1.3928823984861172,825.0,497.5,39.0,1202.75,32.0,2004-10-11 02:00:00,2,11,10,0,0,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
0.4,558.0,1.6623396649061857,827.5,494.0,179.8,1166.25,109.0,2004-10-11 03:00:00,3,11,10,0,0,0.7071067811865476,0.7071067811865476,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
0.4,576.0,1.892364265362843,846.75,507.0,33.0,1138.75,29.0,2004-10-11 04:00:00,4,11,10,0,0,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
0.6,678.75,3.4402233969608287,903.25,659.75,90.0,956.25,44.0,2004-10-11 05:00:00,5,11,10,0,0,0.9659258262890683,0.25881904510252074,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
1.1,865.25,7.19435228841872,1041.25,902.25,164.0,757.25,53.0,2004-10-11 06:00:00,6,11,10,0,0,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
2.9,1267.25,18.965323348624498,1313.75,1240.0,336.0,558.5,62.0,2004-10-11 07:00:00,7,11,10,0,0,0.9659258262890683,-0.25881904510252063,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
3.5,1415.75,24.47542529281448,1325.75,1394.5,366.0,498.5,68.0,2004-10-11 08:00:00,8,11,10,0,0,0.8660254037844387,-0.4999999999999998,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
3.4,1212.5,17.086482300273307,1313.0,1359.0,536.0,564.25,88.0,2004-10-11 10:00:00,10,11,10,0,0,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
2.3,1058.25,12.250534625044722,1201.75,1152.25,416.0,646.5,82.0,2004-10-11 11:00:00,11,11,10,0,0,0.258819045102521,-0.9659258262890682,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
2.7,1155.25,15.211931495518682,1225.0,1159.25,379.0,607.0,91.0,2004-10-11 12:00:00,12,11,10,0,0,1.2246467991473532e-16,-1.0,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
3.1,1248.25,18.30384729931777,1257.0,1179.25,368.0,557.0,87.0,2004-10-11 13:00:00,13,11,10,0,0,-0.2588190451025208,-0.9659258262890683,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
3.2,1216.75,17.229331023414908,1271.25,1227.0,444.0,566.25,90.0,2004-10-11 14:00:00,14,11,10,0,0,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,-0.8660254037844386,0.5000000000000001
